id,repository,old_locator,new_locator,category
9287,irontec/ivozprovider,cy.get('div.MuiDialog-container button'),"cy.get('[role=""dialog""]')",structural_break
9288,irontec/ivozprovider,cy.get('div.MuiDialog-container button'),"cy.get('[role=""dialog""]')",structural_break
9289,irontec/ivozprovider,cy.get('div.MuiDialog-container button'),"cy.get('[role=""dialog""]')",structural_break
9290,irontec/ivozprovider,"cy.get('svg[data-testid=""MailIcon""]').first()","cy.get('svg[data-testid=""VoicemailIcon""]').first()",structural_break
9291,irontec/ivozprovider,cy.get('div.MuiDialog-container button'),"cy.get('[role=""dialog""]')",structural_break
9292,irontec/ivozprovider,"cy.get(`svg[data-testid=""TtyIcon""]`)","cy.get(`svg[data-testid=""RingVolumeIcon""]`)",structural_break
9293,irontec/ivozprovider,"cy.get('td button svg[data-testid=""MoreHorizIcon""]').first()",cy.get('header'),structural_break
9294,irontec/ivozprovider,"cy.get('td button svg[data-testid=""MoreHorizIcon""]').first()",cy.get('header'),structural_break
9295,irontec/ivozprovider,cy.get('div.MuiDialog-container button'),"cy.get('[role=""dialog""]')",structural_break
9296,irontec/ivozprovider,cy.get('div.MuiDialog-container button'),"cy.get('[role=""dialog""]')",structural_break
9297,irontec/ivozprovider,cy.get('div.MuiDialog-container button'),"cy.get('[role=""dialog""]')",structural_break
9298,irontec/ivozprovider,"cy.get('svg[data-testid=""ChatBubbleIcon""]').first()","cy.get('svg[data-testid=""PhoneInTalkIcon""]').first()",structural_break
9299,getdokan/dokan,page.locator('#dokan_admin_onboarding_setup_step_basic_basic_new_seller_enable_selling_div'),page.locator('#dokan_admin_onboarding_setup_step_basic_basic_order_status_change_div button'),structural_break
9300,apache/incubator-kie-tools,"page.getByTestId(""logic-type-button-test-id"")","page.getByTestId(""kie-tools--bee--expression-header-dropdown"")",structural_break
9301,apache/incubator-kie-tools,"page.getByTestId(""logic-type-button-test-id"")","page.getByTestId(""kie-tools--bee--expression-header-dropdown"")",structural_break
9302,apache/incubator-kie-tools,"page.getByRole(""button"", { name: ""Select files..."" }), ""testModel.dmn"")","page.getByRole(""button"", { name: ""Select files..."", exact: true }), ""testModel.dmn"")",structural_break
9303,apache/incubator-kie-tools,"page.getByRole(""button"", { name: ""Select folder..."" }), ""testFolder"")","page.getByRole(""button"", { name: ""Select folder..."", exact: true }), ""testFolder"")",structural_break
9304,apache/incubator-kie-tools,"page.getByRole(""button"", { name: ""Workflow Edit file name"" }))","page.getByRole(""button"", { name: ""Workflow testProcess"" }))",structural_break
9305,apache/incubator-kie-tools,"page.getByRole(""button"", { name: ""Decision Edit file name"" }))","page.getByRole(""button"", { name: ""Decision testModel"" }))",structural_break
9306,apache/incubator-kie-tools,"page.getByRole(""button"", { name: ""Scorecard Edit file name"" }))","page.getByRole(""button"", { name: ""Scorecard testScoreCard"" }))",structural_break
9307,apache/incubator-kie-tools,"cy.get("".pf-l-bullseye"")","cy.get("".pf-v5-l-bullseye"")",structural_break
9308,milkdown/milkdown,page.locator('milkdown-latex-inline-edit'),page.locator('.milkdown-latex-inline-edit'),structural_break
9309,milkdown/milkdown,page.locator('milkdown-code-block'),page.locator('.milkdown-code-block'),structural_break
9310,milkdown/milkdown,page.locator('p'),page.locator('li'),structural_break
9311,dyc3/opentogethertube,"cy.get('.v-overlay__content > .v-list').contains(""English"").eq(0)","cy.get('[aria-label=""Player settings""]')",structural_break
9312,dyc3/opentogethertube,"cy.get('.v-overlay__content > .v-list').contains(""Español"").eq(0)","cy.get('[aria-label=""Player settings""]')",structural_break
9313,dyc3/opentogethertube,"cy.get('.v-overlay__content > .v-list').contains(""en"").eq(0)","cy.get('.v-overlay__content > .v-list').contains(""English"").eq(0)",assertion_change
9314,dyc3/opentogethertube,"cy.get('.v-overlay__content > .v-list').contains(""es"").eq(0)","cy.get('.v-overlay__content > .v-list').contains(""Español"").eq(0)",assertion_change
9315,dyc3/opentogethertube,"cy.contains(""Unlisted"")","cy.contains(""Public"")",assertion_change
9316,dyc3/opentogethertube,"cy.get('[data-cy=""login-email""]')","cy.get('[data-cy=""login-user""]')",structural_break
9317,dyc3/opentogethertube,"cy.get('[data-cy=""login-email""]')","cy.get('[data-cy=""login-user""]')",structural_break
9318,baptistearno/typebot.io,"page.getByText(""Cool! Goodbye.""))","page.getByText(""You've selected Title 2""))",structural_break
9319,baptistearno/typebot.io,"page.getByRole(""button"", { name: ""Next"" })","page.getByRole(""button"", { name: ""Next"", exact: true })",structural_break
9320,baptistearno/typebot.io,"page.getByRole(""button"", { name: ""Next"" })","page.getByRole(""button"", { name: ""Next"", exact: true })",structural_break
9321,baptistearno/typebot.io,"page.getByRole(""button"", { name: ""Next"" })","page.getByRole(""button"", { name: ""Next"", exact: true })",structural_break
9322,baptistearno/typebot.io,"page.click('[data-testid=""checkbox""] >> nth=0')","page.click('[data-slot=""checkbox""] >> nth=0')",assertion_change
9323,baptistearno/typebot.io,"page.getByText(""Baptiste""))","page.getByText(""Baptiste"")",structural_break
9324,baptistearno/typebot.io,page.getByText(new URL(env.NEXT_PUBLIC_VIEWER_URL[0]),page.getByText(new URL(env.NEXT_PUBLIC_VIEWER_URL.at(-1),structural_break
9325,baptistearno/typebot.io,page.getByRole('textbox')),"page.getByRole(""textbox""))",structural_break
9326,baptistearno/typebot.io,"page.getByText('Assistant: ""How are you? You said hey 3""')","page.getByText('Assistant: ""How are you? You said hey 2""')",structural_break
9327,baptistearno/typebot.io,"page.locator('text=""Your name is Baptiste""'))","page.locator('text=""Baptiste""'))",structural_break
9328,mui/material-ui-docs,"page.click('button[aria-label=""Change language""]')",page.click('#mui-version-selector'),assertion_change
9329,mui/material-ui-docs,page.locator('#language-menu')),page.locator('#mui-version-menu')),structural_break
9330,mui/material-ui-docs,page.locator('div > h2#heading-api ~ ul a'),page.locator('div > h2#api ~ ul a'),structural_break
9331,mui/material-ui-docs,"page.locator('h2:has-text(""AcUnit"")'))","page.locator('.MuiDialog-container h2:has-text(""AcUnit"")'))",structural_break
9332,mui/material-ui-docs,"page.locator('#mui-product-menu a[href^=""/x/introduction/""]'))","page.locator('#mui-product-menu a[href^=""/x/react-data-grid/""]'))",structural_break
9333,mui/material-ui-docs,"page.locator('#mui-product-menu a[href=""/system/basics/""]'))","page.locator('#mui-product-menu a[href^=""/system/""]'))",structural_break
9334,mui/material-ui-docs,"page.locator('#mui-product-menu a[href=""/x/introduction/""]'))","page.locator('#mui-product-menu a[href^=""/x/introduction/""]'))",structural_break
9335,mui/material-ui-docs,"page.locator('#mui-product-menu a[href=""/x/advanced-components/""]'))","page.locator('#mui-product-menu a[href=""/x/introduction/""]'))",structural_break
9336,mui/material-ui-docs,"page.locator('#mui-product-menu a:has-text(""System"")'))","page.locator('#mui-product-menu a[href=""/system/basics/""]'))",structural_break
9337,mui/material-ui-docs,page.waitForSelector('.MuiInputBase-root.Mui-error'),page.locator('.MuiInputBase-root.Mui-error'),structural_break
9338,vuestorefront/storefront-ui,cy.get('a').contains('VsfDivider'),cy.get('a').contains('SfDivider'),assertion_change
9339,omegaup/omegaup,cy.get(`.${userLoginOptions[0].username} > td:nth-child(4)`),cy.get(`.${userLoginOptions[0].username} > td:nth-child(5)`),structural_break
9340,omegaup/omegaup,cy.get(`.${userLoginOptions[0].username} > td:nth-child(4)`),cy.get(`.${userLoginOptions[0].username} > td:nth-child(5)`),structural_break
9341,omegaup/omegaup,cy.get(`.${userLoginOptions[1].username} > td:nth-child(4)`),cy.get(`.${userLoginOptions[1].username} > td:nth-child(5)`),structural_break
9342,omegaup/omegaup,cy.get(`.${userLoginOptions[0].username} > td:nth-child(4)`),cy.get(`.${userLoginOptions[0].username} > td:nth-child(5)`),structural_break
9343,omegaup/omegaup,cy.get(`.${userLoginOptions[0].username} > td:nth-child(4)`),cy.get(`.${userLoginOptions[0].username} > td:nth-child(5)`),structural_break
9344,omegaup/omegaup,cy.get(`.${loginOptions[0].username} > td:nth-child(4)`),cy.get(`.${loginOptions[0].username} > td:nth-child(5)`),structural_break
9345,omegaup/omegaup,cy.get(`.${loginOptions[2].username} > td:nth-child(4)`),cy.get(`.${loginOptions[2].username} > td:nth-child(5)`),structural_break
9346,omegaup/omegaup,cy.get(`.${loginOptions[3].username} > td:nth-child(4)`),cy.get(`.${loginOptions[3].username} > td:nth-child(5)`),structural_break
9347,omegaup/omegaup,cy.get(`.${loginOptions[0].username} > td:nth-child(4)`),cy.get(`.${loginOptions[0].username} > td:nth-child(5)`),structural_break
9348,omegaup/omegaup,cy.get(`.${loginOptions[2].username} > td:nth-child(4)`),cy.get(`.${loginOptions[2].username} > td:nth-child(5)`),structural_break
9349,omegaup/omegaup,cy.get(`.${loginOptions[3].username} > td:nth-child(4)`),cy.get(`.${loginOptions[3].username} > td:nth-child(5)`),structural_break
9350,omegaup/omegaup,cy.get(`.${loginOptions[1].username} > td:nth-child(4)`),cy.get(`.${loginOptions[1].username} > td:nth-child(5)`),structural_break
9351,omegaup/omegaup,cy.get(`.${loginOptions[2].username} > td:nth-child(4)`),cy.get(`.${loginOptions[2].username} > td:nth-child(5)`),structural_break
9352,omegaup/omegaup,cy.get(`.${loginOptions[1].username} > td:nth-child(4)`),cy.get(`.${loginOptions[1].username} > td:nth-child(5)`),structural_break
9353,omegaup/omegaup,cy.get(`.${loginOptions[2].username} > td:nth-child(4)`),cy.get(`.${loginOptions[2].username} > td:nth-child(5)`),structural_break
9354,omegaup/omegaup,cy.get(`.${loginOptions[1].username} > td:nth-child(4)`),cy.get(`.${loginOptions[1].username} > td:nth-child(5)`),structural_break
9355,omegaup/omegaup,cy.get(`.${loginOptions[2].username} > td:nth-child(4)`),cy.get(`.${loginOptions[2].username} > td:nth-child(5)`),structural_break
9356,omegaup/omegaup,cy.get('.editor.original .view-line span span'),"cy.get('li[title=""diff""]')",structural_break
9357,omegaup/omegaup,"cy.get(`[data-array-modal-dropdown=""${lineCase.id}""]`)","cy.get('[data-sidebar-groups=""grouped""]')",structural_break
9358,omegaup/omegaup,"cy.get('[data-array-modal-dropdown=""multiline""]').eq(0)",cy.get('[data-sidebar-cases-ungrouped]').first(),structural_break
9359,omegaup/omegaup,cy.get('button.dropdown-toggle-split').eq(1),cy.get('[data-layout-dropdown]>button.dropdown-toggle-split'),structural_break
9360,omegaup/omegaup,cy.get('button.dropdown-toggle-split').eq(1),cy.get('[data-layout-dropdown]>button.dropdown-toggle-split'),structural_break
9361,omegaup/omegaup,cy.get('button.dropdown-toggle-split').eq(2),cy.get('button.dropdown-toggle-split').eq(3),structural_break
9362,omegaup/omegaup,"cy.get('[data-sidebar-cases=""ungrouped""]').eq(0)",cy.get('[data-sidebar-cases-ungrouped]').first(),structural_break
9363,omegaup/omegaup,"cy.get('[data-problem-creator-multiple-cases-input=""suffix""]')","cy.get('[data-problem-creator-multiple-cases-input=""prefix""]')",structural_break
9364,woocommerce/woocommerce-blocks,"page.getByRole( 'button', { name: /Cart/i } )","page.getByRole( 'button', { name: /Page: Checkout/i } )",structural_break
9365,woocommerce/woocommerce-blocks,"page.getByRole( 'button', { name: /Checkout/i } )","page.getByRole( 'button', { name: /Page: Checkout/i } )",structural_break
9366,facebookresearch/mephisto,"cy.get('[data-cy=""correct-text-input-2""]')","cy.get('[data-cy=""clear-button-2""]')",structural_break
9367,facebookresearch/mephisto,"cy.get(""@clearButton1"")","cy.get('[data-cy=""correct-text-input-2""]')",structural_break
9368,facebookresearch/mephisto,"cy.get(""@clearButton2"")","cy.get('[data-cy=""submit-button""]')",structural_break
9369,facebookresearch/mephisto,"cy.get('[data-cy=""toxicity-alert""]', { timeout: 25000 })","cy.get('[data-cy=""toxicity-alert""]', { timeout: 40000 })",structural_break
9370,facebookresearch/mephisto,cy.get(`.${tipClassNamePrefix}button`),cy.get(`.${workerOpinionClassNamePrefix}button`),structural_break
9371,shieldbattery/shieldbattery,"page.waitForSelector(`[data-test=restricted-name-row][data-pattern=""^${name2}$""]`)","page.waitForSelector(`[data-test=restricted-name-row][data-pattern=""${name1}"" i]`)",structural_break
9372,shieldbattery/shieldbattery,page.locator('[data-test=email-verification-warning]')),page.locator('[data-test=verify-email-button]')),structural_break
9373,shieldbattery/shieldbattery,page.locator('[data-test=email-verification-warning]')),page.locator('[data-test=verify-email-button]')),structural_break
9374,shieldbattery/shieldbattery,page.locator('[data-test=email-verification-warning]')),page.locator('[data-test=verify-email-button]')),structural_break
9375,shieldbattery/shieldbattery,page.locator('[data-test=email-verification-warning]')),page.locator('[data-test=verify-email-button]')),structural_break
9376,shieldbattery/shieldbattery,page.waitForSelector('[data-test=left-nav]'),page.waitForSelector('[data-test=app-bar-user-button]'),structural_break
9377,react-cosmos/react-cosmos,page.getByText('Search fixtures'),page.getByText('Search'),structural_break
9378,automattic/woocommerce-payments,"page.getByRole( 'link', { name: 'Change payment' } )","page.getByRole( 'button', { name: 'Change payment' } )",structural_break
9379,automattic/woocommerce-payments,"page.getByRole( 'link', { name: 'Change payment' } )","page.getByRole( 'button', { name: 'Change payment' } )",structural_break
9380,automattic/woocommerce-payments,"page.getByRole( 'button', { name: 'Add block' } )","page.locator( '[name=""editor-canvas""]' )",structural_break
9381,openreplay/openreplay,cy.get('#control-button-redux > .controlButton-module__label--YznMl'),cy.get('#control-button-redux'),structural_break
9382,openreplay/openreplay,cy.get('.h-10'),cy.get('.justify-center > .h-10'),structural_break
9383,openreplay/openreplay,cy.get(':nth-child(2),cy.get(':nth-child(1),structural_break
9384,openreplay/openreplay,"page.locator('[data-test-id=""password""]')","page.locator('[data-test-id=""login""]')",structural_break
9385,openreplay/openreplay,"page.locator('[data-test-id=""password""]')","page.locator('[data-test-id=""login""]')",structural_break
9386,lightdash/lightdash,page.$(finalSelector),page.locator(finalSelector),structural_break
9387,lightdash/lightdash,page.$('.react-grid-layout'),page.$(finalSelector),structural_break
9388,lightdash/lightdash,cy.contains('selected 21 models'),cy.contains(/selected \d+ models/),assertion_change
9389,lightdash/lightdash,cy.contains('selected 20 models'),cy.contains('selected 21 models'),assertion_change
9390,lightdash/lightdash,cy.contains('selected 11 models'),cy.contains('selected 20 models'),assertion_change
9391,lightdash/lightdash,cy.contains('selected 10 models'),cy.contains('selected 11 models'),assertion_change
9392,lightdash/lightdash,cy.contains('selected 12 models'),cy.contains('selected 10 models'),assertion_change
9393,lightdash/lightdash,"cy.contains('a', 'Advanced configuration options')","cy.contains('button', 'Advanced configuration options')",assertion_change
9394,lightdash/lightdash,cy.contains('6-12'),cy.contains('0 - 6'),assertion_change
9395,lightdash/lightdash,cy.contains('selected 10 models'),cy.contains('selected 12 models'),assertion_change
9396,lightdash/lightdash,cy.contains('selected 8 models'),cy.contains('selected 10 models'),assertion_change
9397,lightdash/lightdash,"cy.contains('1,452')","cy.contains('1,452.16')",assertion_change
9398,lightdash/lightdash,"cy.contains('1,452.16')","cy.contains('1,452')",assertion_change
9399,lightdash/lightdash,cy.contains('$226.99'),cy.contains('0 - 11'),assertion_change
9400,lightdash/lightdash,cy.contains(994.16),"cy.contains('1,452.16')",assertion_change
9401,lightdash/lightdash,cy.contains(5.8),cy.contains('6.9'),assertion_change
9402,lightdash/lightdash,cy.contains('$267.40'),cy.contains('$231.95'),assertion_change
9403,lightdash/lightdash,cy.contains('$276.98'),cy.contains('$226.99'),assertion_change
9404,lightdash/lightdash,cy.contains('number'),cy.get(`.mantine-Select-input[value='String']`),structural_break
9405,lightdash/lightdash,cy.contains('number'),cy.get(`.mantine-Select-input[value='String']`),structural_break
9406,lightdash/lightdash,cy.contains('0-6'),cy.contains('0 - 6'),assertion_change
9407,lightdash/lightdash,cy.contains('6-12'),cy.contains('6 - 12'),assertion_change
9408,lightdash/lightdash,cy.contains('$193.00'),cy.contains('$267.40'),assertion_change
9409,lightdash/lightdash,cy.contains('$224.00'),cy.contains('$276.98'),assertion_change
9410,lightdash/lightdash,"cy.contains('1,961.5')","cy.get('[data-testid=""big-number-value""]')",structural_break
9411,lightdash/lightdash,"cy.contains('1,682')","cy.contains('1,961.5')",assertion_change
9412,lightdash/lightdash,cy.contains('855'),"cy.contains('1,682')",assertion_change
9413,lightdash/lightdash,cy.get('.mantine-ActionIcon-root').eq(5),"cy.get('[data-testid=""dashboard-header-menu""]')",structural_break
9414,lightdash/lightdash,cy.get('.mantine-ActionIcon-root').eq(4),cy.get('.mantine-ActionIcon-root').eq(5),structural_break
9415,lightdash/lightdash,cy.get('textarea'),cy.get('.mantine-Modal-body').find('textarea'),structural_break
9416,lightdash/lightdash,cy.get('input'),cy.get('input.mantine-Input-input'),structural_break
9417,lightdash/lightdash,cy.get(barSelector),cy.contains('Date Zoom'),structural_break
9418,lightdash/lightdash,cy.get(barSelector),cy.contains('Date Zoom'),structural_break
9419,lightdash/lightdash,cy.get(barSelector),cy.contains('Date Zoom'),structural_break
9420,lightdash/lightdash,cy.get(barSelector),cy.contains('Date Zoom'),structural_break
9421,lightdash/lightdash,cy.get(barSelector),cy.contains('Date Zoom'),structural_break
9422,lightdash/lightdash,cy.get(barSelector),cy.contains('Date Zoom'),structural_break
9423,lightdash/lightdash,cy.get(barSelector),cy.contains('Date Zoom'),structural_break
9424,lightdash/lightdash,cy.get(barSelector),cy.contains('Date Zoom'),structural_break
9425,lightdash/lightdash,cy.get(barSelector),cy.contains('Date Zoom'),structural_break
9426,lightdash/lightdash,cy.get(barSelector),cy.contains('Date Zoom'),structural_break
9427,lightdash/lightdash,cy.get('tbody td').contains('$415.00'),cy.get('tbody td').contains('2024-06'),assertion_change
9428,lightdash/lightdash,"cy.contains('button', 'Feb')","cy.contains('button', 2025)",assertion_change
9429,lightdash/lightdash,cy.get('.mantine-YearPickerInput-input').contains('2018'),cy.contains('Filter by 2025'),structural_break
9430,lightdash/lightdash,cy.contains('Filter by 2018-04'),cy.contains('Filter by 2025-06'),assertion_change
9431,lightdash/lightdash,cy.get('.mantine-MonthPickerInput-input').contains('April 2018'),cy.get('.mantine-MonthPickerInput-input').contains('June 2025'),assertion_change
9432,lightdash/lightdash,"cy.contains('button', 2017)","cy.contains('button', 2025)",assertion_change
9433,lightdash/lightdash,"cy.contains('button', 2017)","cy.contains('button', 2024)",assertion_change
9434,lightdash/lightdash,"cy.contains('button', 2018)","cy.contains('button', 2025)",assertion_change
9435,lightdash/lightdash,"cy.contains('button', 2017)","cy.contains('button', 2024)",assertion_change
9436,lightdash/lightdash,"cy.contains('button', 'August 2017')","cy.contains('button', 'August 2024')",assertion_change
9437,lightdash/lightdash,"cy.contains('button', 'Sep')","cy.contains('button', '2024')",assertion_change
9438,lightdash/lightdash,"cy.get('tbody td').contains('2017-02-11, 03:00:00:000 (+00:00)')",cy.contains('11 Aug 2020 22:58:00'),structural_break
9439,lightdash/lightdash,cy.get('.bp4-code'),cy.contains('Filter by 2018'),structural_break
9440,lightdash/lightdash,cy.get('.bp4-code'),cy.contains('Filter by 2018-04'),structural_break
9441,lightdash/lightdash,cy.get('.bp4-code'),cy.contains('Filter by 2018-04-09'),structural_break
9442,lightdash/lightdash,cy.get('.bp4-code'),cy.contains('Filter by 2018-04-09'),structural_break
9443,lightdash/lightdash,cy.get('.bp4-code'),cy.get('.mantine-Prism-code'),structural_break
9444,lightdash/lightdash,"cy.contains('button', moment()","cy.contains('button', dayjs()",assertion_change
9445,lightdash/lightdash,"cy.contains('button', moment()","cy.contains('button', dayjs()",assertion_change
9446,lightdash/lightdash,cy.get('[data-testid=Charts-card-expand]'),cy.get('[data-testid=Chart-card-expand]'),structural_break
9447,lightdash/lightdash,cy.get('[data-testid=Charts-card-expand]'),cy.get('[data-testid=Chart-card-expand]'),structural_break
9448,lightdash/lightdash,cy.get('.bp4-date-input input'),cy.get('.mantine-DateInput-root input'),structural_break
9449,lightdash/lightdash,cy.get('.bp4-date-input input'),cy.get('.mantine-DateInput-root input'),structural_break
9450,lightdash/lightdash,cy.get('.bp4-date-input input'),cy.get('.mantine-DateInput-root input'),structural_break
9451,lightdash/lightdash,cy.get('.bp4-date-input input'),cy.get('.mantine-DateInput-root input'),structural_break
9452,lightdash/lightdash,cy.get('.bp4-code'),cy.get('.mantine-Prism-root'),structural_break
9453,lightdash/lightdash,cy.get('.bp4-code'),cy.get('.mantine-Prism-root'),structural_break
9454,lightdash/lightdash,cy.get('.bp4-code'),cy.get('.mantine-Prism-root'),structural_break
9455,lightdash/lightdash,cy.get('.bp4-code'),cy.get('.mantine-Prism-root'),structural_break
9456,lightdash/lightdash,cy.get('.bp4-code'),cy.get('.mantine-Prism-root'),structural_break
9457,lightdash/lightdash,cy.get('.bp4-code'),cy.get('.mantine-Prism-root'),structural_break
9458,lightdash/lightdash,cy.get('.bp4-code'),cy.get('.mantine-Prism-root'),structural_break
9459,lightdash/lightdash,cy.get('.bp4-code'),cy.get('.mantine-Prism-root'),structural_break
9460,lightdash/lightdash,cy.get('.bp4-code'),cy.get('.mantine-Prism-root'),structural_break
9461,lightdash/lightdash,cy.get('.bp4-code'),cy.get('.mantine-Prism-root'),structural_break
9462,lightdash/lightdash,cy.get('button').contains('Download data'),cy.get('[data-testid=chart-export-results-button]'),structural_break
9463,lightdash/lightdash,cy.get('button').contains('Export CSV'),cy.get('button').contains('Download data'),assertion_change
9464,lightdash/lightdash,cy.get('[data-testid=chart-export-csv-button]'),cy.get('[data-testid=export-csv-button]').first(),structural_break
9465,lightdash/lightdash,cy.get('[data-testid=Charts-card-expand]'),cy.get('[data-testid=Chart-card-expand]'),structural_break
9466,lightdash/lightdash,cy.get('[data-testid=Charts-card-expand]'),cy.get('[data-testid=Chart-card-expand]'),structural_break
9467,lightdash/lightdash,cy.contains('Is completed is True'),cy.contains('Is completed is true'),assertion_change
9468,lightdash/lightdash,cy.contains('Total revenue'),cy.contains('bank_transfer'),assertion_change
9469,lightdash/lightdash,cy.contains('855'),cy.contains('Payments total revenue'),assertion_change
9470,lightdash/lightdash,cy.contains('Payments total revenue'),cy.contains('855'),assertion_change
9471,lightdash/lightdash,cy.contains('855'),cy.contains('Payments total revenue'),assertion_change
9472,lightdash/lightdash,"cy.contains('1,103')",cy.contains('855'),assertion_change
9473,lightdash/lightdash,cy.contains('Average order size'),cy.contains(`What's the average spend per customer?`),assertion_change
9474,lightdash/lightdash,cy.contains('Export CSV'),cy.contains('Download data'),assertion_change
9475,lightdash/lightdash,cy.get('th').contains('Customers First name'),cy.get('th').contains('Order Customer First name'),assertion_change
9476,lightdash/lightdash,cy.get('th').contains('Customers First name'),cy.get('th').contains('Order Customer First name'),assertion_change
9477,lightdash/lightdash,cy.get('span').contains('Sorted by 1 field'),cy.get('.mantine-Badge-inner'),structural_break
9478,lightdash/lightdash,cy.get('span').contains('Sorted by 2 fields'),cy.get('.mantine-Badge-inner'),structural_break
9479,lightdash/lightdash,cy.get('button').contains('Bar chart'),cy.get('button').contains('Configure'),assertion_change
9480,lightdash/lightdash,cy.get('button').contains('Bar chart'),cy.get('button').contains('Configure'),assertion_change
9481,lightdash/lightdash,"cy.contains('1,682')","cy.get('[data-testid=""big-number-value""]')",structural_break
9482,lightdash/lightdash,"cy.contains('1,682')","cy.get('[data-testid=""big-number-value""]')",structural_break
9483,lightdash/lightdash,cy.contains('855'),"cy.contains('1,682')",assertion_change
9484,lightdash/lightdash,"cy.contains('1,103')","cy.contains('1,682')",assertion_change
9485,lightdash/lightdash,"cy.contains('1,103')",cy.contains('855'),assertion_change
9486,lightdash/lightdash,cy.contains('Total revenue'),cy.get('table').within((),structural_break
9487,lightdash/lightdash,cy.contains('$236.21'),cy.contains('2025-06-09'),assertion_change
9488,lightdash/lightdash,cy.contains('$236.21'),cy.contains('2025-06-09'),assertion_change
9489,lightdash/lightdash,cy.get('.mantine-Modal-body').find('button'),cy.get('.mantine-8-Modal-body').find('button'),structural_break
9490,lightdash/lightdash,cy.get('.mantine-Modal-body'),cy.get('.mantine-8-Modal-body'),structural_break
9491,lightdash/lightdash,cy.get('.mantine-Modal-body'),cy.get('.mantine-8-Modal-body'),structural_break
9492,lightdash/lightdash,cy.get('.tabler-icon-plus'),"cy.get('[data-testid=""Space/AddButton""]')",structural_break
9493,lightdash/lightdash,cy.contains('Orders'),cy.contains(/^Orders$/),assertion_change
9494,lightdash/lightdash,cy.contains('Jaffle shop'),cy.contains(JAFFLE_SHOP_SPACE_NAME),assertion_change
9495,lightdash/lightdash,cy.get('.tabler-icon-plus'),"cy.get('[data-testid=""Space/AddButton""]')",structural_break
9496,lightdash/lightdash,cy.contains('Enter a memorable name for your chart'),cy.contains('Chart name'),assertion_change
9497,lightdash/lightdash,cy.get('.mantine-Modal-body').find('button').contains('Save'),cy.get('.mantine-Modal-body'),structural_break
9498,lightdash/lightdash,"cy.get('div[role=""option""]').contains('status')",cy.get('.mantine-8-Select-dropdown'),structural_break
9499,lightdash/lightdash,"cy.get('div[role=""option""]').contains('customer_id')",cy.get('.mantine-8-Select-dropdown'),structural_break
9500,lightdash/lightdash,cy.contains('orders'),cy.contains(/^orders$/),assertion_change
9501,lightdash/lightdash,cy.contains('customers'),cy.contains(/^customers$/),assertion_change
9502,lightdash/lightdash,cy.contains('customers'),cy.contains(/^customers$/),assertion_change
9503,lightdash/lightdash,cy.contains('customers'),cy.contains(/^customers$/),assertion_change
9504,lightdash/lightdash,cy.contains('customers'),cy.contains(/^customers$/),assertion_change
9505,lightdash/lightdash,cy.contains('customers'),cy.contains(/^customers$/),assertion_change
9506,lightdash/lightdash,cy.contains('Success'),"cy.contains('Success', { timeout: 10000 })",assertion_change
9507,lightdash/lightdash,cy.contains('Success'),"cy.contains('Success', { timeout: 10000 })",assertion_change
9508,lightdash/lightdash,cy.contains('Christina'),"cy.contains('Christina', { timeout: 30000 })",assertion_change
9509,lightdash/lightdash,cy.contains('Success'),"cy.contains('Success', { timeout: 10000 })",assertion_change
9510,lightdash/lightdash,cy.contains('W.'),"cy.contains('W.', { timeout: 30000 })",structural_break
9511,lightdash/lightdash,cy.contains('Success'),"cy.contains('Success', { timeout: 10000 })",assertion_change
9512,lightdash/lightdash,cy.contains('Error running query'),cy.contains('Error loading results'),assertion_change
9513,lightdash/lightdash,cy.contains('User management'),cy.contains('Users & groups'),assertion_change
9514,lightdash/lightdash,cy.contains('User management'),cy.contains('Users & groups'),assertion_change
9515,lightdash/lightdash,"cy.get('[data-cy=""last-name-input""]')","cy.get('[data-cy=""first-name-input""]')",structural_break
9516,pkp/omp,cy.get('.app__userNav button'),"cy.get('[data-cy=""app-user-nav""] button')",structural_break
9517,pkp/omp,cy.get('.app__userNav button'),"cy.get('[data-cy=""app-user-nav""] button')",structural_break
9518,pkp/omp,"cy.get('span:contains(""Adela Gallego"")').parent().parent().find('a:contains(""Read Review"")')","cy.contains('table tr', 'Adela Gallego').within(()",structural_break
9519,pkp/omp,"cy.get('span:contains(""Al Zacharia"")').parent().parent().find('a:contains(""Read Review"")')","cy.contains('table tr', 'Al Zacharia').within(()",structural_break
9520,pkp/omp,"cy.get('span:contains(""Al Zacharia"")').parent().parent().find('a:contains(""Read Review"")')","cy.contains('table tr', 'Al Zacharia').within(()",structural_break
9521,pkp/omp,"cy.get('nav div[data-pc-section=""itemcontent""] a span').contains('Workflow')",cy.get('nav').contains('Settings'),structural_break
9522,pkp/omp,"cy.get('nav div[data-pc-section=""itemcontent""] a span').contains('Workflow')",cy.get('nav').contains('Settings'),structural_break
9523,pkp/omp,cy.get('.app__nav a').contains('Workflow'),"cy.get('nav div[data-pc-section=""header""] a span').contains('Settings')",structural_break
9524,pkp/omp,cy.get('.app__nav a').contains('Workflow'),"cy.get('nav div[data-pc-section=""header""] a span').contains('Settings')",structural_break
9525,pkp/omp,"cy.get('nav div[data-pc-section=""header""] a span').contains('DOIs')",cy.get('nav').contains('DOIs'),structural_break
